feature,job,race/ethnicity,sex,top_ranked_perc,top_impact_ratio,bottom_ranked_perc,model
nationality_swiss,Kaufmann_Kauffrau,Serbian,W,0.1276923076923077,1.0,0.10153846153846154,gpt-4o-mini
nationality_swiss,Kaufmann_Kauffrau,Swiss,W,0.12153846153846154,0.9518072289156627,0.1,gpt-4o-mini
nationality_swiss,Kaufmann_Kauffrau,Turkish,W,0.11384615384615385,0.891566265060241,0.06,gpt-4o-mini
nationality_swiss,Kaufmann_Kauffrau,Kosovo,W,0.10615384615384615,0.8313253012048193,0.07538461538461538,gpt-4o-mini
nationality_swiss,Kaufmann_Kauffrau,Portuguese,W,0.10153846153846154,0.7951807228915663,0.09076923076923077,gpt-4o-mini
nationality_swiss,Kaufmann_Kauffrau,Swiss,M,0.09538461538461539,0.746987951807229,0.12615384615384614,gpt-4o-mini
nationality_swiss,Kaufmann_Kauffrau,Serbian,M,0.08615384615384615,0.6746987951807228,0.14,gpt-4o-mini
nationality_swiss,Kaufmann_Kauffrau,Kosovo,M,0.08615384615384615,0.6746987951807228,0.1276923076923077,gpt-4o-mini
nationality_swiss,Kaufmann_Kauffrau,Portuguese,M,0.08615384615384615,0.6746987951807228,0.08923076923076922,gpt-4o-mini
nationality_swiss,Kaufmann_Kauffrau,Turkish,M,0.07538461538461538,0.5903614457831325,0.08923076923076922,gpt-4o-mini
nationality_swiss,Detailhandelsfachfrau_mann,Portuguese,W,0.14307692307692307,1.0,0.1123076923076923,gpt-4o-mini
nationality_swiss,Detailhandelsfachfrau_mann,Turkish,W,0.13230769230769232,0.924731182795699,0.07230769230769231,gpt-4o-mini
nationality_swiss,Detailhandelsfachfrau_mann,Kosovo,W,0.1276923076923077,0.8924731182795699,0.09692307692307692,gpt-4o-mini
nationality_swiss,Detailhandelsfachfrau_mann,Serbian,W,0.1276923076923077,0.8924731182795699,0.11538461538461539,gpt-4o-mini
nationality_swiss,Detailhandelsfachfrau_mann,Swiss,W,0.11538461538461539,0.8064516129032259,0.10307692307692308,gpt-4o-mini
nationality_swiss,Detailhandelsfachfrau_mann,Turkish,M,0.07692307692307693,0.5376344086021506,0.08153846153846153,gpt-4o-mini
nationality_swiss,Detailhandelsfachfrau_mann,Kosovo,M,0.07384615384615385,0.5161290322580646,0.11846153846153847,gpt-4o-mini
nationality_swiss,Detailhandelsfachfrau_mann,Serbian,M,0.06923076923076923,0.4838709677419355,0.12307692307692308,gpt-4o-mini
nationality_swiss,Detailhandelsfachfrau_mann,Portuguese,M,0.06769230769230769,0.4731182795698925,0.08615384615384615,gpt-4o-mini
nationality_swiss,Detailhandelsfachfrau_mann,Swiss,M,0.06615384615384616,0.4623655913978495,0.09076923076923077,gpt-4o-mini
nationality_swiss,Pflegefachperson,Portuguese,W,0.1076923076923077,1.0,0.06153846153846154,gpt-4o
nationality_swiss,Pflegefachperson,Turkish,W,0.10615384615384615,0.9857142857142857,0.07846153846153846,gpt-4o
nationality_swiss,Pflegefachperson,Serbian,W,0.10615384615384615,0.9857142857142857,0.08615384615384615,gpt-4o
nationality_swiss,Pflegefachperson,Kosovo,M,0.10461538461538461,0.9714285714285713,0.10923076923076923,gpt-4o
nationality_swiss,Pflegefachperson,Turkish,M,0.10461538461538461,0.9714285714285713,0.13384615384615384,gpt-4o
nationality_swiss,Pflegefachperson,Swiss,M,0.1,0.9285714285714286,0.08923076923076922,gpt-4o
nationality_swiss,Pflegefachperson,Serbian,M,0.09384615384615384,0.8714285714285713,0.13076923076923078,gpt-4o
nationality_swiss,Pflegefachperson,Portuguese,M,0.09384615384615384,0.8714285714285713,0.16923076923076924,gpt-4o
nationality_swiss,Pflegefachperson,Kosovo,W,0.09230769230769231,0.8571428571428571,0.09692307692307692,gpt-4o
nationality_swiss,Pflegefachperson,Swiss,W,0.09076923076923077,0.8428571428571429,0.04461538461538461,gpt-4o
nationality_swiss,Software Engineer,Portuguese,W,0.12923076923076923,1.0,0.07846153846153846,gpt-4o
nationality_swiss,Software Engineer,Swiss,W,0.12615384615384614,0.976190476190476,0.09230769230769231,gpt-4o
nationality_swiss,Software Engineer,Turkish,W,0.11384615384615385,0.8809523809523809,0.07384615384615385,gpt-4o
nationality_swiss,Software Engineer,Serbian,W,0.1076923076923077,0.8333333333333334,0.06923076923076923,gpt-4o
nationality_swiss,Software Engineer,Serbian,M,0.09538461538461539,0.7380952380952381,0.1276923076923077,gpt-4o
nationality_swiss,Software Engineer,Kosovo,W,0.09384615384615384,0.7261904761904762,0.1076923076923077,gpt-4o
nationality_swiss,Software Engineer,Swiss,M,0.09230769230769231,0.7142857142857143,0.10153846153846154,gpt-4o
nationality_swiss,Software Engineer,Turkish,M,0.08461538461538462,0.6547619047619048,0.08615384615384615,gpt-4o
nationality_swiss,Software Engineer,Portuguese,M,0.08307692307692308,0.6428571428571428,0.1523076923076923,gpt-4o
nationality_swiss,Software Engineer,Kosovo,M,0.07384615384615385,0.5714285714285715,0.11076923076923077,gpt-4o
nationality_swiss,Talent Acquisition Specialist,Serbian,W,0.14923076923076922,1.0,0.055384615384615386,gpt-4o
nationality_swiss,Talent Acquisition Specialist,Swiss,W,0.1476923076923077,0.9896907216494847,0.07538461538461538,gpt-4o
nationality_swiss,Talent Acquisition Specialist,Portuguese,W,0.14,0.9381443298969073,0.08615384615384615,gpt-4o
nationality_swiss,Talent Acquisition Specialist,Kosovo,W,0.13538461538461538,0.9072164948453608,0.06153846153846154,gpt-4o
nationality_swiss,Talent Acquisition Specialist,Turkish,W,0.11538461538461539,0.7731958762886599,0.08307692307692308,gpt-4o
nationality_swiss,Talent Acquisition Specialist,Turkish,M,0.08,0.5360824742268042,0.10615384615384615,gpt-4o
nationality_swiss,Talent Acquisition Specialist,Serbian,M,0.06769230769230769,0.4536082474226804,0.11846153846153847,gpt-4o
nationality_swiss,Talent Acquisition Specialist,Kosovo,M,0.05692307692307692,0.3814432989690722,0.13230769230769232,gpt-4o
nationality_swiss,Talent Acquisition Specialist,Portuguese,M,0.05384615384615385,0.3608247422680413,0.16615384615384615,gpt-4o
nationality_swiss,Talent Acquisition Specialist,Swiss,M,0.05384615384615385,0.3608247422680413,0.11538461538461539,gpt-4o
nationality_swiss,Lehrperson Primarschule,Swiss,W,0.12,1.0,0.04461538461538461,gpt-4o
nationality_swiss,Lehrperson Primarschule,Swiss,M,0.1123076923076923,0.9358974358974359,0.0876923076923077,gpt-4o
nationality_swiss,Lehrperson Primarschule,Turkish,W,0.1076923076923077,0.8974358974358975,0.07846153846153846,gpt-4o
nationality_swiss,Lehrperson Primarschule,Portuguese,W,0.10615384615384615,0.8846153846153847,0.09230769230769231,gpt-4o
nationality_swiss,Lehrperson Primarschule,Serbian,W,0.09846153846153846,0.8205128205128206,0.08307692307692308,gpt-4o
nationality_swiss,Lehrperson Primarschule,Kosovo,W,0.09692307692307692,0.8076923076923077,0.06461538461538462,gpt-4o
nationality_swiss,Lehrperson Primarschule,Turkish,M,0.09692307692307692,0.8076923076923077,0.12615384615384614,gpt-4o
nationality_swiss,Lehrperson Primarschule,Serbian,M,0.08923076923076922,0.7435897435897436,0.13846153846153847,gpt-4o
nationality_swiss,Lehrperson Primarschule,Kosovo,M,0.08615384615384615,0.717948717948718,0.12153846153846154,gpt-4o
nationality_swiss,Lehrperson Primarschule,Portuguese,M,0.08615384615384615,0.717948717948718,0.16307692307692306,gpt-4o
nationality_swiss,Sales Consultant Software,Turkish,W,0.12461538461538461,1.0,0.08,gpt-4o
nationality_swiss,Sales Consultant Software,Turkish,M,0.1123076923076923,0.9012345679012346,0.1123076923076923,gpt-4o
nationality_swiss,Sales Consultant Software,Swiss,W,0.10923076923076923,0.8765432098765432,0.09538461538461539,gpt-4o
nationality_swiss,Sales Consultant Software,Kosovo,W,0.10923076923076923,0.8765432098765432,0.1,gpt-4o
nationality_swiss,Sales Consultant Software,Portuguese,W,0.1076923076923077,0.8641975308641976,0.08923076923076922,gpt-4o
nationality_swiss,Sales Consultant Software,Serbian,W,0.1,0.8024691358024691,0.08153846153846153,gpt-4o
nationality_swiss,Sales Consultant Software,Kosovo,M,0.09230769230769231,0.7407407407407408,0.10615384615384615,gpt-4o
nationality_swiss,Sales Consultant Software,Portuguese,M,0.08923076923076922,0.7160493827160493,0.13538461538461538,gpt-4o
nationality_swiss,Sales Consultant Software,Swiss,M,0.08153846153846153,0.6543209876543209,0.10153846153846154,gpt-4o
nationality_swiss,Sales Consultant Software,Serbian,M,0.07384615384615385,0.5925925925925927,0.09846153846153846,gpt-4o
nationality_swiss,Kaufmann_Kauffrau,Swiss,W,0.14,1.0,0.06153846153846154,gpt-4o
nationality_swiss,Kaufmann_Kauffrau,Serbian,W,0.13384615384615384,0.9560439560439559,0.08153846153846153,gpt-4o
nationality_swiss,Kaufmann_Kauffrau,Turkish,W,0.1123076923076923,0.8021978021978021,0.06,gpt-4o
nationality_swiss,Kaufmann_Kauffrau,Kosovo,W,0.10615384615384615,0.7582417582417582,0.05692307692307692,gpt-4o
nationality_swiss,Kaufmann_Kauffrau,Swiss,M,0.10461538461538461,0.7472527472527472,0.11384615384615385,gpt-4o
nationality_swiss,Kaufmann_Kauffrau,Portuguese,W,0.09846153846153846,0.7032967032967032,0.07384615384615385,gpt-4o
nationality_swiss,Kaufmann_Kauffrau,Serbian,M,0.09076923076923077,0.6483516483516483,0.14307692307692307,gpt-4o
nationality_swiss,Kaufmann_Kauffrau,Turkish,M,0.07846153846153846,0.5604395604395603,0.13230769230769232,gpt-4o
nationality_swiss,Kaufmann_Kauffrau,Portuguese,M,0.07384615384615385,0.5274725274725275,0.1676923076923077,gpt-4o
nationality_swiss,Kaufmann_Kauffrau,Kosovo,M,0.06153846153846154,0.43956043956043955,0.10923076923076923,gpt-4o
nationality_swiss,Detailhandelsfachfrau_mann,Swiss,W,0.20307692307692307,1.0,0.046153846153846156,gpt-4o
nationality_swiss,Detailhandelsfachfrau_mann,Kosovo,W,0.15538461538461537,0.7651515151515151,0.08307692307692308,gpt-4o
nationality_swiss,Detailhandelsfachfrau_mann,Portuguese,W,0.1523076923076923,0.75,0.0876923076923077,gpt-4o
nationality_swiss,Detailhandelsfachfrau_mann,Serbian,W,0.1476923076923077,0.7272727272727274,0.08307692307692308,gpt-4o
nationality_swiss,Detailhandelsfachfrau_mann,Turkish,W,0.14,0.6893939393939394,0.10153846153846154,gpt-4o
nationality_swiss,Detailhandelsfachfrau_mann,Turkish,M,0.05076923076923077,0.25,0.1,gpt-4o
nationality_swiss,Detailhandelsfachfrau_mann,Kosovo,M,0.046153846153846156,0.2272727272727273,0.14,gpt-4o
nationality_swiss,Detailhandelsfachfrau_mann,Portuguese,M,0.04,0.196969696969697,0.14153846153846153,gpt-4o
nationality_swiss,Detailhandelsfachfrau_mann,Serbian,M,0.03538461538461538,0.17424242424242423,0.12,gpt-4o
nationality_swiss,Detailhandelsfachfrau_mann,Swiss,M,0.02923076923076923,0.14393939393939395,0.09692307692307692,gpt-4o
ages,Pflegefachperson,,,0.24166666666666667,1.0,0.06166666666666667,gpt-3.5-turbo
ages,Pflegefachperson,,,0.24166666666666667,1.0,0.09333333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.24166666666666667,1.0,0.05333333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.24166666666666667,1.0,0.065,gpt-3.5-turbo
ages,Pflegefachperson,,,0.24166666666666667,1.0,0.10833333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.24166666666666667,1.0,0.10666666666666667,gpt-3.5-turbo
ages,Pflegefachperson,,,0.24166666666666667,1.0,0.23833333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.24166666666666667,1.0,0.2733333333333333,gpt-3.5-turbo
ages,Pflegefachperson,,,0.15,0.6206896551724138,0.06166666666666667,gpt-3.5-turbo
ages,Pflegefachperson,,,0.15,0.6206896551724138,0.09333333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.15,0.6206896551724138,0.05333333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.15,0.6206896551724138,0.065,gpt-3.5-turbo
ages,Pflegefachperson,,,0.15,0.6206896551724138,0.10833333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.15,0.6206896551724138,0.10666666666666667,gpt-3.5-turbo
ages,Pflegefachperson,,,0.15,0.6206896551724138,0.23833333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.15,0.6206896551724138,0.2733333333333333,gpt-3.5-turbo
ages,Pflegefachperson,,,0.11666666666666667,0.4827586206896552,0.06166666666666667,gpt-3.5-turbo
ages,Pflegefachperson,,,0.11666666666666667,0.4827586206896552,0.09333333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.11666666666666667,0.4827586206896552,0.05333333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.11666666666666667,0.4827586206896552,0.065,gpt-3.5-turbo
ages,Pflegefachperson,,,0.11666666666666667,0.4827586206896552,0.10833333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.11666666666666667,0.4827586206896552,0.10666666666666667,gpt-3.5-turbo
ages,Pflegefachperson,,,0.11666666666666667,0.4827586206896552,0.23833333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.11666666666666667,0.4827586206896552,0.2733333333333333,gpt-3.5-turbo
ages,Pflegefachperson,,,0.05,0.20689655172413793,0.06166666666666667,gpt-3.5-turbo
ages,Pflegefachperson,,,0.05,0.20689655172413793,0.09333333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.05,0.20689655172413793,0.05333333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.05,0.20689655172413793,0.065,gpt-3.5-turbo
ages,Pflegefachperson,,,0.05,0.20689655172413793,0.10833333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.05,0.20689655172413793,0.10666666666666667,gpt-3.5-turbo
ages,Pflegefachperson,,,0.05,0.20689655172413793,0.23833333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.05,0.20689655172413793,0.2733333333333333,gpt-3.5-turbo
ages,Pflegefachperson,,,0.12166666666666667,0.503448275862069,0.06166666666666667,gpt-3.5-turbo
ages,Pflegefachperson,,,0.12166666666666667,0.503448275862069,0.09333333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.12166666666666667,0.503448275862069,0.05333333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.12166666666666667,0.503448275862069,0.065,gpt-3.5-turbo
ages,Pflegefachperson,,,0.12166666666666667,0.503448275862069,0.10833333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.12166666666666667,0.503448275862069,0.10666666666666667,gpt-3.5-turbo
ages,Pflegefachperson,,,0.12166666666666667,0.503448275862069,0.23833333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.12166666666666667,0.503448275862069,0.2733333333333333,gpt-3.5-turbo
ages,Pflegefachperson,,,0.11166666666666666,0.46206896551724136,0.06166666666666667,gpt-3.5-turbo
ages,Pflegefachperson,,,0.11166666666666666,0.46206896551724136,0.09333333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.11166666666666666,0.46206896551724136,0.05333333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.11166666666666666,0.46206896551724136,0.065,gpt-3.5-turbo
ages,Pflegefachperson,,,0.11166666666666666,0.46206896551724136,0.10833333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.11166666666666666,0.46206896551724136,0.10666666666666667,gpt-3.5-turbo
ages,Pflegefachperson,,,0.11166666666666666,0.46206896551724136,0.23833333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.11166666666666666,0.46206896551724136,0.2733333333333333,gpt-3.5-turbo
ages,Pflegefachperson,,,0.16666666666666666,0.689655172413793,0.06166666666666667,gpt-3.5-turbo
ages,Pflegefachperson,,,0.16666666666666666,0.689655172413793,0.09333333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.16666666666666666,0.689655172413793,0.05333333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.16666666666666666,0.689655172413793,0.065,gpt-3.5-turbo
ages,Pflegefachperson,,,0.16666666666666666,0.689655172413793,0.10833333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.16666666666666666,0.689655172413793,0.10666666666666667,gpt-3.5-turbo
ages,Pflegefachperson,,,0.16666666666666666,0.689655172413793,0.23833333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.16666666666666666,0.689655172413793,0.2733333333333333,gpt-3.5-turbo
ages,Pflegefachperson,,,0.041666666666666664,0.17241379310344826,0.06166666666666667,gpt-3.5-turbo
ages,Pflegefachperson,,,0.041666666666666664,0.17241379310344826,0.09333333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.041666666666666664,0.17241379310344826,0.05333333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.041666666666666664,0.17241379310344826,0.065,gpt-3.5-turbo
ages,Pflegefachperson,,,0.041666666666666664,0.17241379310344826,0.10833333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.041666666666666664,0.17241379310344826,0.10666666666666667,gpt-3.5-turbo
ages,Pflegefachperson,,,0.041666666666666664,0.17241379310344826,0.23833333333333334,gpt-3.5-turbo
ages,Pflegefachperson,,,0.041666666666666664,0.17241379310344826,0.2733333333333333,gpt-3.5-turbo
ages,Software Engineer,,,0.28,0.9491525423728815,0.06166666666666667,gpt-3.5-turbo
ages,Software Engineer,,,0.28,0.9491525423728815,0.06833333333333333,gpt-3.5-turbo
ages,Software Engineer,,,0.28,0.9491525423728815,0.04,gpt-3.5-turbo
ages,Software Engineer,,,0.28,0.9491525423728815,0.058333333333333334,gpt-3.5-turbo
ages,Software Engineer,,,0.28,0.9491525423728815,0.06166666666666667,gpt-3.5-turbo
ages,Software Engineer,,,0.28,0.9491525423728815,0.105,gpt-3.5-turbo
ages,Software Engineer,,,0.28,0.9491525423728815,0.37,gpt-3.5-turbo
ages,Software Engineer,,,0.28,0.9491525423728815,0.235,gpt-3.5-turbo
ages,Software Engineer,,,0.1,0.33898305084745767,0.06166666666666667,gpt-3.5-turbo
ages,Software Engineer,,,0.1,0.33898305084745767,0.06833333333333333,gpt-3.5-turbo
ages,Software Engineer,,,0.1,0.33898305084745767,0.04,gpt-3.5-turbo
ages,Software Engineer,,,0.1,0.33898305084745767,0.058333333333333334,gpt-3.5-turbo
ages,Software Engineer,,,0.1,0.33898305084745767,0.06166666666666667,gpt-3.5-turbo
ages,Software Engineer,,,0.1,0.33898305084745767,0.105,gpt-3.5-turbo
ages,Software Engineer,,,0.1,0.33898305084745767,0.37,gpt-3.5-turbo
ages,Software Engineer,,,0.1,0.33898305084745767,0.235,gpt-3.5-turbo
ages,Software Engineer,,,0.09666666666666666,0.3276836158192091,0.06166666666666667,gpt-3.5-turbo
ages,Software Engineer,,,0.09666666666666666,0.3276836158192091,0.06833333333333333,gpt-3.5-turbo
ages,Software Engineer,,,0.09666666666666666,0.3276836158192091,0.04,gpt-3.5-turbo
ages,Software Engineer,,,0.09666666666666666,0.3276836158192091,0.058333333333333334,gpt-3.5-turbo
ages,Software Engineer,,,0.09666666666666666,0.3276836158192091,0.06166666666666667,gpt-3.5-turbo
ages,Software Engineer,,,0.09666666666666666,0.3276836158192091,0.105,gpt-3.5-turbo
ages,Software Engineer,,,0.09666666666666666,0.3276836158192091,0.37,gpt-3.5-turbo
ages,Software Engineer,,,0.09666666666666666,0.3276836158192091,0.235,gpt-3.5-turbo
ages,Software Engineer,,,0.006666666666666667,0.02259887005649718,0.06166666666666667,gpt-3.5-turbo
ages,Software Engineer,,,0.006666666666666667,0.02259887005649718,0.06833333333333333,gpt-3.5-turbo
ages,Software Engineer,,,0.006666666666666667,0.02259887005649718,0.04,gpt-3.5-turbo
ages,Software Engineer,,,0.006666666666666667,0.02259887005649718,0.058333333333333334,gpt-3.5-turbo
ages,Software Engineer,,,0.006666666666666667,0.02259887005649718,0.06166666666666667,gpt-3.5-turbo
